1.	複数の屋内測位方式を用いた電動車椅子自動運転システムの提案
2.	遠隔共同作業において異なる視野角のカメラを用いた被験者内実験結果の検証と考察
3.	人同士の遮蔽による動的オクルージョンの定式化
4.	軽量Nパーティ秘匿関数計算を用いたセキュアなIoTシステムの考察
5.	放送型配信を基本とする計算環境の一提案
6.	鉄筋コンクリート製下水管内における無線LANの電波伝播特性評価
7.	腕装着型センサを基準とした簡易型サーモグラフィ補正法の提案
8.	スマートフォンを用いた乗客行動に基づく電車内混雑推定法の提案
9.	事前予約制ロードプライシングにおけるキャンセルを考慮した料金決定方法の検討
10.	配信スケジュールの動的更新を考慮した分割放送型配信システム
11.	人の行動を利用したモノの位置と属性推定
12.	ブロイラー養鶏省力化システムの提案と検討
13.	DTNを基盤としたコンテンツ配信におけるトラフィック大幅削減を目的とした配送制御手法
14.	動作環境の制約を考慮したCloudlet環境における移動計画を利用したリソース割当て手法
15.	RSSIを用いた制御フレーム検知によるCSMA/CAの高効率化
16.	作物の状態からレシピを生成する自動水耕栽培システム
17.	D2Dリレー通信におけるD2D区間の通信品質情報通知法
18.	AR技術を用いた技能習得支援システムの設計と実装
19.	モバイル環境における端末間直接通信を用いたマルチカメラによるライブ配信システムの提案
20.	ボロノイ図による移動センサノードの走行経路生成
21.	低コスト・低消費電力での深層学習アプリケーションの実現
22.	過去の災害対応記録による災害支援エキスパートシステムの構築
23.	災害情報を局所/広域双方で共有する移動エージェントシステムの提案
24.	強化学習を用いたMPEG-DASHにおける映像品質制御手法の実験と評価
25.	VRコンテンツのためのQoS制御機構の提案
26.	自転車の障害物回避挙動検出における異常検知に基づく障害物回避区間の抽出手法の検討
27.	MDL原理を用いた車両挙動データからの特徴抽出手法の提案
28.	次世代IoTに向けたマシン-クラウド間大量データ転送技術に関する研究
29.	複数VMによる並列分散システムのための動的な性能推定法の提案
30.	複数層環境における推定応答時間に基づくオフローディングシステムの検討
31.	過去のＮＩＣ負荷とプロセスのデータ送信量を考慮した複数ＮＩＣ間での負荷分散法
32.	PC操作性向上のためのWebカメラを用いた顔の動き識別手法の提案
33.	Physical Webを用いた購入サイトにおける知覚リスクを考慮した操作UIの検証
34.	高齢者との弾む会話を行うソーシャルロボットの実現方式
35.	マルチセンサを用いた打撃フォームの分析による野球初心者の打撃技術支援システム
36.	Examination and it's evaluation of preprocessing method for individual identification in EEG
37.	農業センサデータに基づいたトルコギキョウの個体損失の確率モデリング
38.	密集無線LAN環境における公平性向上のためのアクセスポイント間協調による信号検出閾値制御の検討
39.	5G端末間リレー通信における信号量削減手段に関する検討
40.	電波不感地帯における生態系モニタリング利用に向けたLoRaWANの性能調査とドローン活用
